SHIPMENT_XID,START_TIME,TOTAL_SHIP_UNIT_COUNT,TOTAL_WEIGHT,TOTAL_VOLUME,FIRST_EQUIPMENT_GROUP_GID,PRINCIPAL,DestName,Region,City,DestZone1,DestZone2,Segment
00362888,2019-03-27 00:00:00,530,7338.70219,16.59024,LFL/TMS/MYS.20T_BOX,UNILEVER,TIARAN SDN BHD,SELANGOR,KAJANG,KLV-003,CENTRAL,DT-LOCAL
00362251,2019-03-21 07:00:00,1395,14019.952242999998,32.68789400000001,LFL/TMS/MYS.20T_BOX,UNILEVER,M C MOK SDN BHD,NEGERI SEMBILAN,SEREMBAN,NSN-001,SOUTH,DT-OUTSTATION
00360476,2019-03-14 23:00:00,704,8614.4,29.984,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00362422,2019-03-24 23:00:00,720,7525.4400000000005,29.52,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00362762,2019-03-25 23:00:00,1820,10721.442880999999,30.154653,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00360026,2019-03-11 11:00:00,359,4960.235578999998,12.737016999999998,LFL/TMS/MYS.20T_BOX,UNILEVER,AEON DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00360027,2019-03-11 11:00:00,476,4920.682519999999,14.147958999999998,LFL/TMS/MYS.20T_BOX,UNILEVER,AEON DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00360025,2019-03-11 11:00:00,460,2592.5816609999997,6.826977999999998,LFL/TMS/MYS.10T_BOX,UNILEVER,AEON DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00362929,2019-03-25 00:00:00,1248,11433.290974000001,24.781829000000002,LFL/TMS/MYS.20T_BOX,UNILEVER,TIARAN SDN BHD,SELANGOR,KAJANG,KLV-003,CENTRAL,DT-LOCAL
00362928,2019-03-23 00:00:00,730,4857.600376000001,15.915045999999998,LFL/TMS/MYS.10T_BOX,UNILEVER,TIARAN SDN BHD,SELANGOR,KAJANG,KLV-003,CENTRAL,DT-LOCAL
00363355,2019-03-25 16:01:00,1115,7247.758785,17.575699999999998,LFL/TMS/MYS.20T_BOX,UNILEVER,WATSON,SELANGOR,SHAH ALAM,KLV-001,CENTRAL,IMT-NS
00360480,2019-03-14 23:00:00,680,6500.25736,23.679976,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00362872,2019-03-27 00:00:00,1350,10167.726600000002,27.768900000000002,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00363356,2019-03-25 16:01:00,1115,2109.29211,7.285,LFL/TMS/MYS.20T_BOX,UNILEVER,WATSON,SELANGOR,SHAH ALAM,KLV-001,CENTRAL,IMT-NS
00363357,2019-03-25 16:01:00,1115,8599.32903,18.8978,LFL/TMS/MYS.20T_BOX,UNILEVER,WATSON,SELANGOR,SHAH ALAM,KLV-001,CENTRAL,IMT-NS
00360479,2019-03-14 23:00:00,1165,11351.016145,30.956930999999997,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00360482,2019-03-14 17:00:00,13,126.417823,0.267003,LFL/TMS/MYS.1T,UNILEVER,AEON BIG (M) SDN. BHD - DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00360029,2019-03-11 11:00:00,616,4411.224103999999,13.357863999999996,LFL/TMS/MYS.20T_BOX,UNILEVER,AEON DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00363354,2019-03-25 16:01:00,1115,10831.92618,22.56314,LFL/TMS/MYS.20T_BOX,UNILEVER,WATSON,SELANGOR,SHAH ALAM,KLV-001,CENTRAL,IMT-NS
00360484,2019-03-14 23:00:00,44,501.094152,0.838994,LFL/TMS/MYS.1T,UNILEVER,GCH DISTRIBUTION CENTRE- SEPANG,SELANGOR,SEPANG,KLV-017,CENTRAL,IMT-NS
00360485,2019-03-14 23:00:00,33,319.501292,0.627004,LFL/TMS/MYS.1T,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00363375,2019-03-28 02:14:22,60,15000.0,19.380000000000003,LFL/TMS/MYS.20T_BOX,UNILEVER,JULIE'S MANUFACTURING SDN BHD,MELAKA,MELAKA,MLK-001,SOUTH,DT-OUTSTATION
00360486,2019-03-14 23:00:00,60,389.17778,0.74,LFL/TMS/MYS.1T,UNILEVER,TESCO DC(AMBIENT DC),SELANGOR,RAWANG,KLV-007,CENTRAL,IMT
00362230,2019-03-21 07:00:00,518,5692.412103999999,12.99897,LFL/TMS/MYS.10T_BOX,UNILEVER,SIANG SELATAN SDN BHD,JOHOR,BATU PAHAT,JNT-003,SOUTH,DT-OUTSTATION
00362429,2019-03-24 23:00:00,1922,13778.187409,31.898918,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00366137,2019-04-08 07:00:00,626,3148.234108999999,8.361037999999999,LFL/TMS/MYS.20T_BOX,UNILEVER,M C MOK SDN BHD,NEGERI SEMBILAN,SEREMBAN,NSN-001,SOUTH,DT-OUTSTATION
00362223,2019-03-21 07:00:00,1171,9519.779943000001,31.49772699999999,LFL/TMS/MYS.20T_BOX,UNILEVER,B.S.YEAP TRADING SDN BHD,PERAK,AYER TAWAR,PRK-006,NORTH,DT-OUTSTATION
00362225,2019-03-21 07:00:00,987,7899.827665999999,21.022572,LFL/TMS/MYS.20T_BOX,UNILEVER,SIN GUAN HENG PROVISIONS SDN. BHD,PERAK,PARIT BUNTAR,PNG-008,NORTH,DT-OUTSTATION
00362231,2019-03-21 07:00:00,1125,11805.043250000002,26.675649999999997,LFL/TMS/MYS.20T_BOX,UNILEVER,CHOP KENG HONG SDN BHD,PERAK,TELUK INTAN,PRK-007,NORTH,DT-OUTSTATION
00362414,2019-03-25 00:00:00,1080,9288.0,18.360000000000003,LFL/TMS/MYS.20T_BOX,UNILEVER,STP CHILLED AND FROZEN PRODUCTS SDN BHD,SELANGOR,SHAH ALAM,KLV-007,CENTRAL,DT-LOCAL
00362423,2019-03-24 23:00:00,720,7525.4400000000005,29.52,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00362427,2019-03-24 23:00:00,970,9608.254175999999,29.84379,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00367838,2019-04-11 11:00:00,651,5454.266953999999,13.731962,LFL/TMS/MYS.20T_BOX,UNILEVER,AEON DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00367849,2019-04-11 23:00:00,1000,17900.0,26.0,LFL/TMS/MYS.20T_BOX,UNILEVER,TESCO GROCERY (AMBIENT DC),SELANGOR,RAWANG,KLV-007,CENTRAL,IMT
00367850,2019-04-11 23:00:00,816,11974.448304,32.64,LFL/TMS/MYS.20T_BOX,UNILEVER,TESCO GROCERY (AMBIENT DC),SELANGOR,RAWANG,KLV-007,CENTRAL,IMT
00367851,2019-04-11 23:00:00,857,11169.293853,29.150281999999997,LFL/TMS/MYS.20T_BOX,UNILEVER,TESCO GROCERY (AMBIENT DC),SELANGOR,RAWANG,KLV-007,CENTRAL,IMT
00370156,2019-04-18 16:01:00,500,8382.0,23.0,LFL/TMS/MYS.20T_BOX,UNILEVER,TESCO GROCERY (AMBIENT DC),SELANGOR,RAWANG,KLV-007,CENTRAL,IMT
00370842,2019-04-23 07:00:00,378,3138.510352,8.450096,LFL/TMS/MYS.10T_BOX,UNILEVER,PENGEDAR SERI JAYA,KELANTAN,KOTA BHARU,KLT-005,EAST COAST,DT-OUTSTATION
00370839,2019-04-23 00:00:00,1223,7538.167076,22.016675999999997,LFL/TMS/MYS.20T_BOX,UNILEVER,LIM SOON HUAT AGENCY SDN BHD,KUALA LUMPUR,KUALA LUMPUR,KLV-006,CENTRAL,DT-LOCAL
00370850,2019-04-23 07:00:00,516,5904.229628,13.116019999999999,LFL/TMS/MYS.10T_BOX,UNILEVER,L.H. LIAN HUAT TRADING (M) SDN. BHD.,KELANTAN,KOTA BHARU,KLT-005,EAST COAST,DT-OUTSTATION
00370836,2019-04-23 00:00:00,1673,10982.592934999999,31.215713000000004,LFL/TMS/MYS.20T_BOX,UNILEVER,MARCOSURIA,SELANGOR,SUNGAI BULOH ,KLV-007,CENTRAL,DT-LOCAL
00370851,2019-04-23 07:00:00,1541,13292.502794,30.779876000000005,LFL/TMS/MYS.20T_BOX,UNILEVER,CHOP LEE FAT (MENTAKAB),PAHANG,MENTAKAB,PHG-002,EAST COAST,DT-OUTSTATION
00369070,2019-04-17 16:01:00,910,4578.89974,10.805763999999998,LFL/TMS/MYS.20T_BOX,UNILEVER,WATSON,SELANGOR,SHAH ALAM,KLV-001,CENTRAL,IMT-NS
00369073,2019-04-18 07:00:00,652,5206.918815,10.877898,LFL/TMS/MYS.10T_BOX,UNILEVER,PROSPECT PLUS TRADING SDN BHD,JOHOR,KLUANG,JNT-005,SOUTH,DT-OUTSTATION
00369565,2019-04-18 23:00:00,220,2106.5867200000002,5.32,LFL/TMS/MYS.10T_BOX,UNILEVER,GREAT FORWARD MARKETING SDN BHD,SELANGOR,PORT KLANG,KLV-002,CENTRAL,DT-LOCAL
00369551,2019-04-18 23:00:00,149,1180.8824319999999,2.394994,LFL/TMS/MYS.3T,UNILEVER,TESCO DC(AMBIENT DC),SELANGOR,RAWANG,KLV-007,CENTRAL,IMT
00367852,2019-04-11 23:00:00,1081,11948.118608,31.388968000000002,LFL/TMS/MYS.20T_BOX,UNILEVER,TESCO GROCERY (AMBIENT DC),SELANGOR,RAWANG,KLV-007,CENTRAL,IMT
00367853,2019-04-11 23:00:00,1496,10144.257891,27.145914,LFL/TMS/MYS.20T_BOX,UNILEVER,TESCO GROCERY (AMBIENT DC),SELANGOR,RAWANG,KLV-007,CENTRAL,IMT
00367846,2019-04-11 23:00:00,987,8817.360525,16.885676,LFL/TMS/MYS.20T_BOX,UNILEVER,TESCO GROCERY (AMBIENT DC),SELANGOR,RAWANG,KLV-007,CENTRAL,IMT
00370163,2019-04-18 16:01:00,650,9974.599999999999,26.66,LFL/TMS/MYS.20T_BOX,UNILEVER,TESCO GROCERY (AMBIENT DC),SELANGOR,RAWANG,KLV-007,CENTRAL,IMT
00370168,2019-04-18 16:01:00,696,10298.79321,26.586,LFL/TMS/MYS.20T_BOX,UNILEVER,TESCO GROCERY (AMBIENT DC),SELANGOR,RAWANG,KLV-007,CENTRAL,IMT
00370844,2019-04-23 07:00:00,1535,10505.700644,32.343398,LFL/TMS/MYS.20T_BOX,UNILEVER,PENGEDAR SERI JAYA,KELANTAN,KOTA BHARU,KLT-005,EAST COAST,DT-OUTSTATION
00370840,2019-04-23 00:00:00,600,8520.595882000001,20.944178,LFL/TMS/MYS.20T_BOX,UNILEVER,LIM SOON HUAT AGENCY SDN BHD,KUALA LUMPUR,KUALA LUMPUR,KLV-006,CENTRAL,DT-LOCAL
00370834,2019-04-23 00:00:00,900,10489.739747,26.332823999999995,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00370854,2019-04-23 07:00:00,438,4652.1880009999995,12.785012000000002,LFL/TMS/MYS.10T_BOX,UNILEVER,CARTEL MARKETING AND SALES SDN BHD,TERENGGANU,KUALA TERENGGANU,TRG-002,EAST COAST,DT-OUTSTATION
00369072,2019-04-18 10:08:56,940,6704.25973,12.625627999999999,LFL/TMS/MYS.20T_BOX,UNILEVER,TEONG MOH TRADING SDN BHD,JOHOR,SKUDAI,JST-003,SOUTH,DT-OUTSTATION
00367503,2019-04-12 23:00:00,830,10632.599999999999,30.700000000000003,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00370306,2019-04-18 23:00:00,1339,11991.826356999998,31.069577000000002,LFL/TMS/MYS.20T_BOX,UNILEVER,MARCOSURIA,SELANGOR,SUNGAI BULOH ,KLV-007,CENTRAL,DT-LOCAL
00370297,2019-04-18 23:00:00,717,5346.846196999998,14.651066,LFL/TMS/MYS.10T_BOX,UNILEVER,MTA TRADING SDN BHD,SELANGOR,SUNGAI PELEK,KLV-017,CENTRAL,DT-LOCAL
00370304,2019-04-18 23:00:00,1461,13361.905603000003,33.704879000000005,LFL/TMS/MYS.20T_BOX,UNILEVER,TIARAN SDN BHD,SELANGOR,KAJANG,KLV-003,CENTRAL,DT-LOCAL
00369553,2019-04-18 17:00:00,10,96.131155,0.18600299999999997,LFL/TMS/MYS.1T,UNILEVER,AEON BIG (M) SDN. BHD - DC,SELANGOR,BANDAR BARU BANGI,KLV-003,CENTRAL,IMT-NS
00369557,2019-04-18 23:00:00,859,9729.363765,17.772046,LFL/TMS/MYS.20T_BOX,UNILEVER,BSH ENTERPRISE (M) SDN BHD,SELANGOR,SHAH ALAM,KLV-001,CENTRAL,DT-LOCAL
00370859,2019-04-23 07:00:00,403,3675.395542,10.293991000000002,LFL/TMS/MYS.10T_BOX,UNILEVER,SUN CENTRAL MARKETING SDN BHD,KEDAH,LANGKAWI,LKW-001,NORTH,DT-OUTSTATION
00370861,2019-04-23 07:00:00,1315,12693.193209999998,34.737947000000005,LFL/TMS/MYS.20T_BOX,UNILEVER,CONSOMART SDN BHD,KEDAH,LUNAS,KDH-005,NORTH,DT-OUTSTATION
00370860,2019-04-23 07:00:00,753,6511.668464999999,16.984005000000003,LFL/TMS/MYS.20T_BOX,UNILEVER,CHYE KIAN SENG SDN BHD,JOHOR,MERSING,JNT-004,SOUTH,DT-OUTSTATION
00370853,2019-04-23 07:00:00,1346,7180.435836000001,24.465571999999995,LFL/TMS/MYS.20T_BOX,UNILEVER,L.H. LIAN HUAT TRADING (M) SDN. BHD.,KELANTAN,KOTA BHARU,KLT-005,EAST COAST,DT-OUTSTATION
00370858,2019-04-23 07:00:00,1761,11446.758994,32.142365,LFL/TMS/MYS.20T_BOX,UNILEVER,SUNBREEZE (SG PETANI),KEDAH,SUNGAI PETANI,KDH-004,NORTH,DT-OUTSTATION
00367825,2019-04-11 07:00:00,469,3966.562324,9.510959999999999,LFL/TMS/MYS.10T_BOX,UNILEVER,PL SOON HUAT SDN BHD,KEDAH,LANGKAWI,LKW-001,NORTH,DT-OUTSTATION
00367826,2019-04-11 07:00:00,361,3324.6075229999997,7.365827999999999,LFL/TMS/MYS.10T_BOX,UNILEVER,TEONG MOH TRADING SDN BHD,JOHOR,SKUDAI,JST-003,SOUTH,DT-OUTSTATION
00367504,2019-04-12 23:00:00,1300,12967.25496,33.109809999999996,LFL/TMS/MYS.20T_BOX,UNILEVER,MYDIN CENTRAL DISTRIBUTION CENTRE - CDC,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,IMT
00370320,2019-04-18 23:00:00,706,8209.177602,25.812154,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00370301,2019-04-18 23:00:00,416,6005.644683999999,15.318000000000001,LFL/TMS/MYS.20T_BOX,UNILEVER,MARCOSURIA,SELANGOR,SUNGAI BULOH ,KLV-007,CENTRAL,DT-LOCAL
00370294,2019-04-18 23:00:00,433,4922.030622,13.167019999999999,LFL/TMS/MYS.20T_BOX,UNILEVER,TIARAN SDN BHD,SELANGOR,KAJANG,KLV-003,CENTRAL,DT-LOCAL
00370305,2019-04-18 23:00:00,842,8686.684369,17.167921,LFL/TMS/MYS.10T_BOX,UNILEVER,MTA TRADING SDN BHD,SELANGOR,SUNGAI PELEK,KLV-017,CENTRAL,DT-LOCAL
00369559,2019-04-18 23:00:00,384,3531.257919,8.971926,LFL/TMS/MYS.10T_BOX,UNILEVER,BSH ENTERPRISE (M) SDN BHD,SELANGOR,SHAH ALAM,KLV-001,CENTRAL,DT-LOCAL
00369560,2019-04-18 23:00:00,588,5819.537629,13.287757,LFL/TMS/MYS.10T_BOX,UNILEVER,CHUAN HUAT F AND B TRADING SDN BHD,SELANGOR,SHAH ALAM,KLV-016,CENTRAL,DT-LOCAL
00369561,2019-04-18 23:00:00,1020,13392.57096,21.42,LFL/TMS/MYS.20T_BOX,UNILEVER,STP CHILLED AND FROZEN PRODUCTS SDN BHD,SELANGOR,SHAH ALAM,KLV-007,CENTRAL,DT-LOCAL
00369562,2019-04-18 23:00:00,520,1616.21109,6.1066199999999995,LFL/TMS/MYS.10T_BOX,UNILEVER,STP CHILLED AND FROZEN PRODUCTS SDN BHD,SELANGOR,SHAH ALAM,KLV-007,CENTRAL,DT-LOCAL
00370177,2019-04-18 16:01:00,800,14319.999999999998,20.8,LFL/TMS/MYS.20T_BOX,UNILEVER,TESCO GROCERY (AMBIENT DC),SELANGOR,RAWANG,KLV-007,CENTRAL,IMT
00370158,2019-04-18 16:01:00,1000,13695.530776,27.184,LFL/TMS/MYS.20T_BOX,UNILEVER,TESCO GROCERY (AMBIENT DC),SELANGOR,RAWANG,KLV-007,CENTRAL,IMT
00371441,2019-04-23 23:00:00,491,5604.701291999999,17.351950000000002,LFL/TMS/MYS.20T_BOX,UNILEVER,TESCO DC(AMBIENT DC),SELANGOR,RAWANG,KLV-007,CENTRAL,IMT
00370856,2019-04-23 07:00:00,445,4540.993396999998,12.463958000000002,LFL/TMS/MYS.10T_BOX,UNILEVER,SUNBREEZE (SG PETANI),KEDAH,SUNGAI PETANI,KDH-004,NORTH,DT-OUTSTATION
00367823,2019-04-11 07:00:00,281,2139.6713130000003,4.363999999999999,LFL/TMS/MYS.10T_BOX,UNILEVER,PROSPECT PLUS TRADING SDN BHD,JOHOR,KLUANG,JNT-005,SOUTH,DT-OUTSTATION
00370322,2019-04-18 23:00:00,384,6679.552127999999,17.664,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00370323,2019-04-18 23:00:00,1167,12156.253424999999,47.772,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00370324,2019-04-18 23:00:00,749,5901.5786689999995,18.495726,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00370326,2019-04-18 23:00:00,781,8235.943066,26.535064000000006,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00370155,2019-04-18 16:01:00,500,8382.0,23.0,LFL/TMS/MYS.20T_BOX,UNILEVER,TESCO GROCERY (AMBIENT DC),SELANGOR,RAWANG,KLV-007,CENTRAL,IMT
00370172,2019-04-18 16:01:00,777,11621.404199999999,29.567999999999998,LFL/TMS/MYS.20T_BOX,UNILEVER,TESCO GROCERY (AMBIENT DC),SELANGOR,RAWANG,KLV-007,CENTRAL,IMT
00371403,2019-04-24 00:00:00,697,10554.800361999998,20.647903999999997,LFL/TMS/MYS.20T_BOX,UNILEVER,TIARAN SDN BHD,SELANGOR,KAJANG,KLV-003,CENTRAL,DT-LOCAL
00371404,2019-04-24 00:00:00,1349,11383.497362,30.627927,LFL/TMS/MYS.20T_BOX,UNILEVER,TIARAN SDN BHD,SELANGOR,KAJANG,KLV-003,CENTRAL,DT-LOCAL
00370325,2019-04-18 23:00:00,781,6788.397329999999,23.420628000000004,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
00370327,2019-04-18 23:00:00,706,6818.17029,24.175558,LFL/TMS/MYS.20T_BOX,UNILEVER,GREAT PLUS ENTERPRISE SDN BHD,SELANGOR,KLANG,KLV-002,CENTRAL,DT-LOCAL
